person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Round,0.167,0.171,Close
1,Round,0.169,0.171,Close
1,Round,0.187,0.188,Close
1,Round,0.223,0.219,Open
1,Round,0.218,0.215,Close
1,Round,0.170,0.166,Close
1,Round,0.170,0.166,Close
1,Round,0.192,0.195,Close
1,Round,0.202,0.203,Close
1,Round,0.261,0.269,Open
1,Round,0.261,0.267,Open
1,Round,0.261,0.267,Open
1,Round,0.187,0.188,Close
1,Round,0.180,0.179,Close
1,Round,0.184,0.187,Close
1,Round,0.281,0.285,Open
1,Round,0.280,0.285,Open
1,Round,0.201,0.204,Close
1,Round,0.194,0.194,Close
1,Round,0.195,0.188,Close
1,Round,0.198,0.192,Close
1,Round,0.281,0.286,Open
1,Round,0.282,0.290,Open
1,Round,0.277,0.284,Open
1,Round,0.184,0.182,Close
1,Round,0.191,0.186,Close
1,Round,0.178,0.169,Close
1,Round,0.195,0.195,Close
1,Round,0.185,0.186,Close
1,Round,0.260,0.268,Open
1,Round,0.254,0.257,Open
1,Round,0.180,0.184,Close
1,Round,0.185,0.185,Close
1,Round,0.228,0.230,Open
1,Round,0.220,0.223,Open
1,Round,0.222,0.225,Open
1,Round,0.349,0.368,Open
1,Round,0.344,0.359,Open
1,Round,0.399,0.407,Open
1,Round,0.420,0.440,Open
1,Round,0.413,0.438,Open
1,Round,0.423,0.439,Open
1,Round,0.426,0.444,Open
1,Round,0.427,0.446,Open
1,Round,0.427,0.443,Open
1,Round,0.427,0.443,Open
1,Round,0.423,0.446,Open
1,Round,0.422,0.448,Open
1,Round,0.393,0.414,Open
1,Round,0.404,0.424,Open
1,Round,0.407,0.428,Open
1,Round,0.390,0.402,Open
1,Round,0.405,0.421,Open
1,Round,0.413,0.432,Open
1,Round,0.410,0.429,Open
1,Round,0.406,0.426,Open
1,Round,0.393,0.413,Open
1,Round,0.396,0.417,Open
1,Round,0.389,0.406,Open
1,Round,0.394,0.412,Open
1,Round,0.376,0.403,Open
1,Round,0.366,0.388,Open
1,Round,0.334,0.355,Open
1,Round,0.273,0.292,Open
1,Round,0.270,0.287,Open
1,Round,0.289,0.298,Open
1,Round,0.293,0.307,Open
1,Round,0.246,0.251,Open
1,Round,0.241,0.248,Open
1,Round,0.243,0.248,Open
1,Round,0.190,0.194,Close
1,Round,0.187,0.186,Close
1,Round,0.187,0.185,Close
1,Round,0.186,0.187,Close
1,Round,0.182,0.184,Close
1,Round,0.185,0.187,Close
1,Round,0.192,0.196,Close
1,Round,0.345,0.368,Open
1,Round,0.346,0.367,Open
1,Round,0.345,0.366,Open
1,Round,0.371,0.398,Open
1,Round,0.366,0.393,Open
1,Round,0.384,0.409,Open
1,Round,0.386,0.411,Open
1,Round,0.391,0.410,Open
1,Round,0.400,0.415,Open
1,Round,0.406,0.423,Open
1,Round,0.399,0.424,Open
1,Round,0.410,0.435,Open
1,Round,0.367,0.393,Open
1,Round,0.379,0.403,Open
1,Round,0.377,0.401,Open
1,Round,0.288,0.302,Open
1,Round,0.281,0.292,Open
1,Round,0.168,0.173,Close
1,Round,0.175,0.172,Close
1,Round,0.188,0.190,Close
1,Round,0.190,0.193,Close
1,Round,0.245,0.251,Open
1,Round,0.330,0.351,Open
1,Round,0.329,0.346,Open
1,Round,0.327,0.347,Open
1,Round,0.346,0.375,Open
1,Round,0.352,0.379,Open
1,Round,0.337,0.365,Open
1,Round,0.334,0.356,Open
1,Round,0.354,0.368,Open
1,Round,0.364,0.382,Open
1,Round,0.361,0.386,Open
1,Round,0.373,0.397,Open
1,Round,0.342,0.362,Open
1,Round,0.374,0.396,Open
1,Round,0.373,0.394,Open
1,Round,0.373,0.394,Open
1,Round,0.374,0.401,Open
1,Round,0.369,0.397,Open
1,Round,0.337,0.352,Open
1,Round,0.333,0.350,Open
1,Round,0.349,0.366,Open
1,Round,0.356,0.371,Open
1,Round,0.376,0.394,Open
1,Round,0.371,0.391,Open
1,Round,0.356,0.370,Open
1,Round,0.368,0.383,Open
1,Round,0.370,0.388,Open
1,Round,0.374,0.391,Open
1,Round,0.367,0.388,Open
1,Round,0.363,0.382,Open
1,Round,0.352,0.375,Open
